Linux 5.15.0-60-generic (ubuntu) 	10/25/23 	_x86_64_	(48 CPU)

04:01:33      UID       PID   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
04:04:07     1000     21439  23552.00      0.00      0.00       0  sort
04:04:08     1000     21439  23296.00      0.00      0.00       0  sort
04:04:09     1000     21439  44288.00      0.00      0.00       0  sort
04:04:10     1000     21439  23296.00      0.00      0.00       0  sort
04:04:11     1000     21439  59904.00      0.00      0.00       0  sort
04:04:12     1000     21439  46592.00      0.00      0.00       0  sort
04:04:13     1000     21439  40192.00      0.00      0.00       0  sort
04:04:14     1000     21439  37120.00      0.00      0.00       0  sort
04:04:15     1000     21439  27136.00      0.00      0.00       0  sort
04:04:16     1000     21439  47360.00      0.00      0.00       0  sort
04:04:17     1000     21439  37632.00      0.00      0.00       0  sort
04:04:18     1000     21439  51200.00      0.00      0.00       0  sort
04:04:19     1000     21439  20480.00      0.00      0.00       0  sort
04:04:20     1000     21439  44544.00      0.00      0.00       0  sort
04:04:21     1000     21439  31232.00      0.00      0.00       0  sort
04:04:22     1000     21439  15104.00      0.00      0.00       0  sort
04:04:23     1000     21439  29952.00      0.00      0.00       0  sort
04:04:24     1000     21439  28416.00      0.00      0.00       0  sort
04:04:25     1000     21439  76800.00      0.00      0.00       0  sort
04:04:26     1000     21439  43008.00      0.00      0.00       0  sort
04:04:27     1000     21439  11796.00      0.00      0.00       0  sort
04:04:28     1000     21439   5400.00      0.00      0.00       0  sort
04:04:29     1000     21439      0.00      0.00      0.00       0  sort
04:04:30     1000     21439   6576.00      0.00      0.00       0  sort
04:04:31     1000     21439  35096.00      0.00      0.00       0  sort
04:04:32     1000     21439  30272.00      0.00      0.00       0  sort
04:04:33     1000     21439  27676.00      0.00      0.00       0  sort
04:04:34     1000     21439  24320.00      0.00      0.00       0  sort
04:04:35     1000     21439  20352.00      0.00      0.00       0  sort
04:04:36     1000     21439   7952.00      0.00      0.00       0  sort
04:04:37     1000     21439  65536.00      0.00      0.00       0  sort
04:04:38     1000     21439  21248.00      0.00      0.00       0  sort
04:04:39     1000     21439  21924.00      0.00      0.00       0  sort
04:04:40     1000     21439  26056.00      0.00      0.00       0  sort
04:04:41     1000     21439  22752.00      0.00      0.00       0  sort
04:04:42     1000     21439  36608.00      0.00      0.00       0  sort
04:04:43     1000     21439  22784.00      0.00      0.00       0  sort
04:04:44     1000     21439  10496.00      0.00      0.00       0  sort
04:04:45     1000     21439  24832.00      0.00      0.00       0  sort
04:04:46     1000     21439  17920.00      0.00      0.00       0  sort
04:04:47     1000     21439  14592.00      0.00      0.00       0  sort
04:04:48     1000     21439  26832.00      0.00      0.00       0  sort
04:04:49     1000     21439  40932.00      0.00      0.00       0  sort
04:04:50     1000     21439  44544.00      0.00      0.00       0  sort
04:04:51     1000     21439  53760.00      0.00      0.00       0  sort
04:04:52     1000     21439  73100.00      0.00      0.00       0  sort
04:04:53     1000     21439  36864.00      0.00      0.00       0  sort
04:04:54     1000     21439      0.00      0.00      0.00       0  sort
04:04:55     1000     21439      0.00      0.00      0.00       0  sort
04:04:56     1000     21439      0.00      0.00      0.00       0  sort
04:04:57     1000     21439      0.00 157384.00      0.00       0  sort
04:04:58     1000     21439      0.00 187000.00      0.00       0  sort
04:04:59     1000     21439      0.00 189072.00      0.00       0  sort
04:05:00     1000     21439      0.00 204428.00      0.00       0  sort
04:05:01     1000     21439      0.00 215848.00      0.00       0  sort
04:05:02     1000     21439      0.00 190416.00      0.00       0  sort
04:05:03     1000     21439      0.00 213240.00      0.00       0  sort
04:05:04     1000     21439      0.00 235980.00      0.00       0  sort
04:05:05     1000     21439      0.00 183508.00      0.00       0  sort
04:05:06     1000     21439      0.00 217988.00      0.00       0  sort
04:05:07     1000     21439      0.00 219208.00      0.00       0  sort
04:05:08     1000     21439      0.00  99212.00      0.00       0  sort
04:05:09     1000     21439      0.00 108844.00      0.00       0  sort
04:05:10     1000     21439      0.00 167140.00      0.00       0  sort
04:05:11     1000     21439      0.00 207244.00      0.00       0  sort
04:05:12     1000     21439  28600.00  76300.00      0.00       0  sort
04:05:13     1000     21439  58160.00      0.00      0.00       0  sort
04:05:14     1000     21439  42156.00      0.00      0.00       0  sort
04:05:15     1000     21439  41340.00      0.00      0.00       0  sort
04:05:16     1000     21439  62572.00      0.00      0.00       0  sort
04:05:17     1000     21439  17768.00      0.00      0.00       0  sort
04:05:18     1000     21439  79296.00      0.00      0.00       0  sort
04:05:19     1000     21439  31008.00      0.00      0.00       0  sort
04:05:20     1000     21439  72588.00      0.00      0.00       0  sort
04:05:21     1000     21439  36096.00      0.00      0.00       0  sort
04:05:22     1000     21439  71640.00      0.00      0.00       0  sort
04:05:23     1000     21439      0.00      0.00      0.00       0  sort
04:05:24     1000     21439  32988.00      0.00      0.00       0  sort
04:05:25     1000     21439  91332.00      0.00      0.00       0  sort
04:05:26     1000     21439  50076.00      0.00      0.00       0  sort
04:05:27     1000     21439  60724.00      0.00      0.00       0  sort
04:05:28     1000     21439  39180.00      0.00      0.00       0  sort
04:05:29     1000     21439  40864.00      0.00      0.00       0  sort
04:05:30     1000     21439  44176.00      0.00      0.00       0  sort
04:05:31     1000     21439  35568.00      0.00      0.00       0  sort
04:05:32     1000     21439  50952.00      0.00      0.00       0  sort
04:05:33     1000     21439  27804.00      0.00      0.00       0  sort
04:05:34     1000     21439  47748.00      0.00      0.00       0  sort
04:05:35     1000     21439  36772.00      0.00      0.00       0  sort
04:05:36     1000     21439  59784.00      0.00      0.00       0  sort
04:05:37     1000     21439  52408.00      0.00      0.00       0  sort
04:05:38     1000     21439  51740.00      0.00      0.00       0  sort
04:05:39     1000     21439  41292.00      0.00      0.00       0  sort
04:05:40     1000     21439  44560.00      0.00      0.00       0  sort
04:05:41     1000     21439  46216.00      0.00      0.00       0  sort
04:05:42     1000     21439  72324.00      0.00      0.00       0  sort
04:05:43     1000     21439  45420.00      0.00      0.00       0  sort
04:05:44     1000     21439  28352.00      0.00      0.00       0  sort
04:05:45     1000     21439  28548.00      0.00      0.00       0  sort
04:05:46     1000     21439  36748.00      0.00      0.00       0  sort
04:05:47     1000     21439  26660.00      0.00      0.00       0  sort
04:05:48     1000     21439  42880.00      0.00      0.00       0  sort
04:05:49     1000     21439  32384.00      0.00      0.00       0  sort
04:05:50     1000     21439  32768.00      0.00      0.00       0  sort
04:05:51     1000     21439  87296.00      0.00      0.00       0  sort
04:05:52     1000     21439 104140.00      0.00      0.00       0  sort
04:05:53     1000     21439  95488.00      0.00      0.00       0  sort
04:05:54     1000     21439  80792.00      0.00      0.00       0  sort
04:05:55     1000     21439 100060.00      0.00      0.00       0  sort
04:05:56     1000     21439  88540.00      0.00      0.00       0  sort
04:05:57     1000     21439  69660.00      0.00      0.00       0  sort
04:05:58     1000     21439  46036.00      0.00      0.00       0  sort
04:06:00     1000     21439  68067.47      0.00      0.00       0  sort
04:06:01     1000     21439  49152.00      0.00      0.00       0  sort
04:06:02     1000     21439  21008.00      0.00      0.00       0  sort
04:06:03     1000     21439    452.00      0.00      0.00       0  sort
04:06:04     1000     21439  83836.00      0.00      0.00       0  sort
04:06:05     1000     21439  13568.00      0.00      0.00       0  sort
04:06:06     1000     21439      0.00      0.00      0.00       0  sort
04:06:07     1000     21439      0.00      0.00      0.00       0  sort
04:06:08     1000     21439      0.00      0.00      0.00       0  sort
04:06:09     1000     21439      0.00 191068.00      0.00       0  sort
