Linux 5.15.0-60-generic (ubuntu) 	10/24/23 	_x86_64_	(48 CPU)

15:30:25      UID       PID   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
16:05:09     1000     15164      0.00      0.00      0.00       0  mysort
16:05:10     1000     15164      0.00      0.00      0.00       0  mysort
16:05:11     1000     15164      0.00      0.00      0.00       0  mysort
16:05:12     1000     15164      0.00      0.00      0.00       0  mysort
16:05:13     1000     15164      0.00      0.00      0.00       0  mysort
16:05:14     1000     15164      0.00      0.00      0.00       0  mysort
16:05:15     1000     15164      0.00      0.00      0.00       0  mysort
16:05:16     1000     15164      0.00      0.00      0.00       0  mysort
16:05:17     1000     15164      0.00      0.00      0.00       0  mysort
16:05:18     1000     15164      0.00      0.00      0.00       0  mysort
16:05:19     1000     15164      0.00      0.00      0.00       0  mysort
16:05:20     1000     15164      0.00      0.00      0.00       0  mysort
16:05:21     1000     15164      0.00      0.00      0.00       0  mysort
16:05:22     1000     15164      0.00      0.00      0.00       0  mysort
16:05:23     1000     15164      0.00      0.00      0.00       0  mysort
16:05:24     1000     15164      0.00      0.00      0.00       0  mysort
16:05:25     1000     15164      0.00      0.00      0.00       0  mysort
16:05:26     1000     15164      0.00      0.00      0.00       0  mysort
16:05:27     1000     15164      0.00      0.00      0.00       0  mysort
16:05:28     1000     15164      4.00      0.00      0.00       0  mysort
16:05:29     1000     15164      0.00      0.00      0.00       0  mysort
16:05:30     1000     15164      0.00      0.00      0.00       0  mysort
16:05:31     1000     15164      0.00      0.00      0.00       0  mysort
16:05:32     1000     15164      0.00      0.00      0.00       0  mysort
16:05:33     1000     15164      4.00      0.00      0.00       0  mysort
16:05:34     1000     15164      0.00      0.00      0.00       0  mysort
16:05:35     1000     15164      0.00      0.00      0.00       0  mysort
16:05:36     1000     15164      4.00      0.00      0.00       0  mysort
16:05:37     1000     15164      0.00      0.00      0.00       0  mysort
16:05:38     1000     15164      0.00      0.00      0.00       0  mysort
16:05:39     1000     15164      0.00      0.00      0.00       0  mysort
16:05:40     1000     15164      0.00      0.00      0.00       0  mysort
16:05:41     1000     15164      0.00      0.00      0.00       0  mysort
16:05:42     1000     15164      0.00      0.00      0.00       0  mysort
16:05:43     1000     15164      4.00      0.00      0.00       0  mysort
16:05:44     1000     15164      0.00      0.00      0.00       0  mysort
16:05:45     1000     15164      0.00      0.00      0.00       0  mysort
16:05:46     1000     15164      0.00      0.00      0.00       0  mysort
16:05:47     1000     15164      0.00      0.00      0.00       0  mysort
16:05:48     1000     15164      0.00      0.00      0.00       0  mysort
16:05:49     1000     15164      0.00      0.00      0.00       0  mysort
16:05:50     1000     15164      0.00      0.00      0.00       0  mysort
16:05:55     1000     15164      0.80      0.00      0.00       0  mysort
16:05:56     1000     15164      0.00      0.00      0.00       0  mysort
16:05:57     1000     15164      0.00      0.00      0.00       0  mysort
16:05:58     1000     15164      0.00      0.00      0.00       0  mysort
16:05:59     1000     15164      0.00      0.00      0.00       0  mysort
16:06:02     1000     15164      0.00      0.00      0.00       0  mysort
16:06:03     1000     15164      0.00      0.00      0.00       0  mysort
16:06:04     1000     15164      0.00      0.00      0.00       0  mysort
16:06:05     1000     15164      0.00      0.00      0.00       0  mysort
16:06:06     1000     15164      0.00      0.00      0.00       0  mysort
16:06:07     1000     15164      0.00      0.00      0.00       0  mysort
16:06:08     1000     15164      0.00      0.00      0.00       0  mysort
16:06:09     1000     15164      0.00      0.00      0.00       0  mysort
16:06:10     1000     15164      0.00      0.00      0.00       0  mysort
16:06:11     1000     15164      0.00      0.00      0.00       0  mysort
16:06:12     1000     15164      0.00      0.00      0.00       0  mysort
16:06:15     1000     15164      0.00      0.00      0.00       0  mysort
16:06:16     1000     15164      0.00      0.00      0.00       0  mysort
16:06:17     1000     15164      0.00      0.00      0.00       0  mysort
16:06:18     1000     15164      0.00      0.00      0.00       0  mysort
16:06:19     1000     15164      0.00      0.00      0.00       0  mysort
16:06:20     1000     15164      0.00      0.00      0.00       0  mysort
16:06:21     1000     15164      0.00      0.00      0.00       0  mysort
16:06:22     1000     15164      0.00      0.00      0.00       0  mysort
16:06:23     1000     15164      0.00      0.00      0.00       0  mysort
16:06:24     1000     15164      0.00      0.00      0.00       0  mysort
16:06:25     1000     15164      0.00      0.00      0.00       0  mysort
16:06:26     1000     15164      0.00      0.00      0.00       0  mysort
16:06:27     1000     15164      0.00      0.00      0.00       0  mysort
16:06:28     1000     15164      0.00      0.00      0.00       0  mysort
16:06:29     1000     15164      0.00      0.00      0.00       0  mysort
16:06:30     1000     15164      0.00      0.00      0.00       0  mysort
16:06:31     1000     15164      0.00      0.00      0.00       0  mysort
16:06:32     1000     15164      0.00      0.00      0.00       0  mysort
16:06:33     1000     15164      0.00      0.00      0.00       0  mysort
16:06:34     1000     15164      0.00      0.00      0.00       0  mysort
16:06:35     1000     15164      0.00      0.00      0.00       0  mysort
16:06:36     1000     15164      0.00      0.00      0.00       0  mysort
16:06:37     1000     15164      0.00      0.00      0.00       0  mysort
16:06:38     1000     15164      0.00      0.00      0.00       0  mysort
16:06:39     1000     15164      0.00      0.00      0.00       0  mysort
16:06:40     1000     15164      0.00      0.00      0.00       0  mysort
16:06:41     1000     15164      0.00      0.00      0.00       0  mysort
16:06:42     1000     15164      0.00      0.00      0.00       0  mysort
16:06:43     1000     15164      0.00      0.00      0.00       0  mysort
16:06:44     1000     15164      0.00      0.00      0.00       0  mysort
16:06:45     1000     15164      0.00      0.00      0.00       0  mysort
16:06:46     1000     15164      0.00      0.00      0.00       0  mysort
16:06:47     1000     15164      0.00      0.00      0.00       0  mysort
16:06:48     1000     15164      0.00      0.00      0.00       0  mysort
16:06:49     1000     15164      0.00      0.00      0.00       0  mysort
16:06:50     1000     15164      0.00      0.00      0.00       0  mysort
16:06:51     1000     15164      0.00      0.00      0.00       0  mysort
16:06:52     1000     15164      0.00      0.00      0.00       0  mysort
16:06:53     1000     15164      0.00      0.00      0.00       0  mysort
16:06:54     1000     15164      0.00      0.00      0.00       0  mysort
16:06:55     1000     15164      0.00      0.00      0.00       0  mysort
16:06:56     1000     15164      0.00      0.00      0.00       0  mysort
16:06:57     1000     15164      0.00      0.00      0.00       0  mysort
16:06:58     1000     15164      4.00      0.00      0.00       0  mysort
16:06:59     1000     15164      0.00      0.00      0.00       0  mysort
16:07:00     1000     15164      0.00      0.00      0.00       0  mysort
16:07:01     1000     15164      4.00      0.00      0.00       0  mysort
16:07:02     1000     15164      0.00      0.00      0.00       0  mysort
16:07:03     1000     15164      0.00      0.00      0.00       0  mysort
16:07:04     1000     15164      0.00      0.00      0.00       0  mysort
16:07:05     1000     15164      4.00      0.00      0.00       0  mysort
16:07:06     1000     15164      0.00      0.00      0.00       0  mysort
16:07:07     1000     15164      0.00      0.00      0.00       0  mysort
16:07:08     1000     15164      0.00      0.00      0.00       0  mysort
16:07:09     1000     15164      0.00      0.00      0.00       0  mysort
16:07:10     1000     15164      0.00      0.00      0.00       0  mysort
16:07:11     1000     15164      4.00      0.00      0.00       0  mysort
16:07:12     1000     15164      0.00      0.00      0.00       0  mysort
16:07:13     1000     15164      0.00      0.00      0.00       0  mysort
16:07:14     1000     15164      0.00      0.00      0.00       0  mysort
16:07:15     1000     15164      0.00      0.00      0.00       0  mysort
16:07:16     1000     15164      0.00      0.00      0.00       0  mysort
16:07:17     1000     15164      0.00      0.00      0.00       0  mysort
16:07:18     1000     15164      0.00      0.00      0.00       0  mysort
16:07:19     1000     15164      0.00      0.00      0.00       0  mysort
16:07:20     1000     15164      0.00      0.00      0.00       0  mysort
16:07:21     1000     15164      0.00      0.00      0.00       0  mysort
16:07:22     1000     15164      0.00      0.00      0.00       0  mysort
16:07:23     1000     15164      0.00      0.00      0.00       0  mysort
16:07:24     1000     15164      0.00      0.00      0.00       0  mysort
16:07:25     1000     15164      0.00      0.00      0.00       0  mysort
16:07:26     1000     15164      0.00      0.00      0.00       0  mysort
16:07:27     1000     15164      0.00      0.00      0.00       0  mysort
16:07:28     1000     15164      0.00      0.00      0.00       0  mysort
16:07:29     1000     15164      0.00      0.00      0.00       0  mysort
16:07:30     1000     15164      0.00      0.00      0.00       0  mysort
16:07:31     1000     15164      0.00      0.00      0.00       0  mysort
16:07:32     1000     15164      0.00      0.00      0.00       0  mysort
16:07:33     1000     15164      0.00      0.00      0.00       0  mysort
16:07:34     1000     15164      0.00      0.00      0.00       0  mysort
16:07:35     1000     15164      4.00      0.00      0.00       0  mysort
16:07:36     1000     15164      0.00      0.00      0.00       0  mysort
16:07:37     1000     15164      0.00      0.00      0.00       0  mysort
16:07:38     1000     15164      0.00      0.00      0.00       0  mysort
16:07:39     1000     15164      0.00      0.00      0.00       0  mysort
16:07:40     1000     15164      0.00      0.00      0.00       0  mysort
16:07:41     1000     15164      0.00      0.00      0.00       0  mysort
16:07:42     1000     15164      0.00      0.00      0.00       0  mysort
16:07:43     1000     15164      0.00      0.00      0.00       0  mysort
16:07:44     1000     15164      0.00      0.00      0.00       0  mysort
16:07:45     1000     15164      0.00      0.00      0.00       0  mysort
16:07:46     1000     15164      0.00      0.00      0.00       0  mysort
16:07:47     1000     15164      0.00      0.00      0.00       0  mysort
16:07:50     1000     15164      2.78      0.00      0.00       0  mysort
16:07:51     1000     15164      0.00      0.00      0.00       0  mysort
16:07:52     1000     15164      0.00      0.00      0.00       0  mysort
16:07:53     1000     15164      0.00      0.00      0.00       0  mysort
16:07:54     1000     15164      0.00      0.00      0.00       0  mysort
16:07:55     1000     15164      0.00      0.00      0.00       0  mysort
16:07:56     1000     15164      0.00      0.00      0.00       0  mysort
16:07:57     1000     15164      0.00      0.00      0.00       0  mysort
16:07:58     1000     15164      0.00      0.00      0.00       0  mysort
16:07:59     1000     15164      0.00      0.00      0.00       0  mysort
16:08:00     1000     15164      0.00      0.00      0.00       0  mysort
16:08:01     1000     15164      0.00      0.00      0.00       0  mysort
16:08:02     1000     15164      4.00      0.00      0.00       0  mysort
16:08:03     1000     15164      0.00      0.00      0.00       0  mysort
16:08:04     1000     15164      0.00      0.00      0.00       0  mysort
16:08:05     1000     15164      0.00      0.00      0.00       0  mysort
16:08:06     1000     15164      0.00      0.00      0.00       0  mysort
16:08:07     1000     15164      0.00      0.00      0.00       0  mysort
16:08:08     1000     15164      0.00      0.00      0.00       0  mysort
16:08:09     1000     15164      0.00      0.00      0.00       0  mysort
16:08:10     1000     15164      0.00      0.00      0.00       0  mysort
16:08:11     1000     15164      0.00      0.00      0.00       0  mysort
16:08:12     1000     15164      0.00      0.00      0.00       0  mysort
16:08:13     1000     15164      0.00      0.00      0.00       0  mysort
16:08:14     1000     15164      0.00      0.00      0.00       0  mysort
16:08:15     1000     15164      0.00      0.00      0.00       0  mysort
16:08:16     1000     15164      4.00      0.00      0.00       0  mysort
16:08:17     1000     15164      0.00      0.00      0.00       0  mysort
16:08:18     1000     15164      0.00      0.00      0.00       0  mysort
16:08:19     1000     15164      0.00      0.00      0.00       0  mysort
16:08:20     1000     15164      4.00      0.00      0.00       0  mysort
16:08:21     1000     15164      0.00      0.00      0.00       0  mysort
16:08:22     1000     15164      0.00      0.00      0.00       0  mysort
16:08:23     1000     15164      4.00      0.00      0.00       0  mysort
16:08:24     1000     15164      0.00      0.00      0.00       0  mysort
16:08:25     1000     15164      0.00      0.00      0.00       0  mysort
16:08:26     1000     15164      0.00      0.00      0.00       0  mysort
16:08:27     1000     15164      0.00      0.00      0.00       0  mysort
16:08:28     1000     15164      0.00      0.00      0.00       0  mysort
16:08:29     1000     15164      0.00      0.00      0.00       0  mysort
16:08:30     1000     15164      0.00      0.00      0.00       0  mysort
16:08:31     1000     15164      0.00      0.00      0.00       0  mysort
16:08:32     1000     15164      4.00      0.00      0.00       0  mysort
16:08:33     1000     15164      0.00      0.00      0.00       0  mysort
16:08:34     1000     15164      0.00      0.00      0.00       0  mysort
16:08:35     1000     15164      0.00      0.00      0.00       0  mysort
16:08:36     1000     15164      0.00      0.00      0.00       0  mysort
16:08:37     1000     15164      0.00      0.00      0.00       0  mysort
16:08:38     1000     15164      0.00      0.00      0.00       0  mysort
16:08:39     1000     15164      4.00      0.00      0.00       0  mysort
16:08:40     1000     15164      0.00      0.00      0.00       0  mysort
16:08:41     1000     15164      0.00      0.00      0.00       0  mysort
16:08:42     1000     15164      0.00      0.00      0.00       0  mysort
16:08:43     1000     15164      0.00      0.00      0.00       0  mysort
16:08:44     1000     15164      0.00      0.00      0.00       0  mysort
16:08:45     1000     15164      4.00      0.00      0.00       0  mysort
16:08:46     1000     15164      0.00      0.00      0.00       0  mysort
16:08:47     1000     15164      0.00      0.00      0.00       0  mysort
16:08:48     1000     15164      0.00      0.00      0.00       0  mysort
16:08:49     1000     15164      0.00      0.00      0.00       0  mysort
16:08:50     1000     15164      0.00      0.00      0.00       0  mysort
16:08:51     1000     15164      0.00      0.00      0.00       0  mysort
16:08:52     1000     15164      0.00      0.00      0.00       0  mysort
16:08:53     1000     15164      0.00      0.00      0.00       0  mysort
16:08:54     1000     15164      0.00      0.00      0.00       0  mysort
16:08:55     1000     15164      0.00      0.00      0.00       0  mysort
16:08:56     1000     15164      0.00      0.00      0.00       0  mysort
16:08:57     1000     15164      0.00      0.00      0.00       0  mysort
16:08:58     1000     15164      0.00      0.00      0.00       0  mysort
16:08:59     1000     15164      0.00      0.00      0.00       0  mysort
16:09:00     1000     15164      4.00      0.00      0.00       0  mysort
16:09:01     1000     15164      0.00      0.00      0.00       0  mysort
16:09:02     1000     15164      0.00      0.00      0.00       0  mysort
16:09:03     1000     15164      4.00      0.00      0.00       0  mysort
16:09:04     1000     15164      0.00      0.00      0.00       0  mysort
16:09:05     1000     15164      0.00      0.00      0.00       0  mysort
16:09:06     1000     15164      4.00      0.00      0.00       0  mysort
16:09:07     1000     15164      0.00      0.00      0.00       0  mysort
16:09:08     1000     15164      0.00      0.00      0.00       0  mysort
16:09:09     1000     15164      0.00      0.00      0.00       0  mysort
16:09:10     1000     15164      0.00      0.00      0.00       0  mysort
16:09:11     1000     15164      0.00      0.00      0.00       0  mysort
16:09:12     1000     15164      4.00      0.00      0.00       0  mysort
16:09:13     1000     15164      0.00      0.00      0.00       0  mysort
16:09:14     1000     15164      0.00      0.00      0.00       0  mysort
16:09:15     1000     15164      0.00      0.00      0.00       0  mysort
16:09:16     1000     15164      0.00      0.00      0.00       0  mysort
16:09:17     1000     15164      0.00      0.00      0.00       0  mysort
16:09:18     1000     15164      4.00      0.00      0.00       0  mysort
16:09:19     1000     15164      0.00      0.00      0.00       0  mysort
16:09:20     1000     15164      0.00      0.00      0.00       0  mysort
16:09:21     1000     15164      0.00      0.00      0.00       0  mysort
16:09:22     1000     15164      0.00      0.00      0.00       0  mysort
16:09:23     1000     15164      0.00      0.00      0.00       0  mysort
16:09:24     1000     15164      0.00      0.00      0.00       0  mysort
16:09:25     1000     15164      0.00      0.00      0.00       0  mysort
16:09:26     1000     15164      0.00      0.00      0.00       0  mysort
16:09:27     1000     15164      0.00      0.00      0.00       0  mysort
16:09:28     1000     15164      0.00      0.00      0.00       0  mysort
16:09:29     1000     15164      0.00      0.00      0.00       0  mysort
16:09:30     1000     15164      4.00      0.00      0.00       0  mysort
16:09:31     1000     15164      0.00      0.00      0.00       0  mysort
16:09:32     1000     15164      0.00      0.00      0.00       0  mysort
16:09:33     1000     15164      0.00      0.00      0.00       0  mysort
16:09:34     1000     15164      0.00      0.00      0.00       0  mysort
16:09:35     1000     15164      0.00      0.00      0.00       0  mysort
16:09:36     1000     15164      0.00      0.00      0.00       0  mysort
16:09:37     1000     15164      0.00      0.00      0.00       0  mysort
16:09:38     1000     15164      0.00      0.00      0.00       0  mysort
16:09:39     1000     15164      0.00      0.00      0.00       0  mysort
16:09:40     1000     15164      0.00      0.00      0.00       0  mysort
16:09:41     1000     15164      0.00      0.00      0.00       0  mysort
16:09:42     1000     15164      0.00      0.00      0.00       0  mysort
16:09:43     1000     15164      0.00      0.00      0.00       0  mysort
16:09:44     1000     15164      0.00      0.00      0.00       0  mysort
16:09:45     1000     15164      0.00      0.00      0.00       0  mysort
16:09:46     1000     15164      4.00      0.00      0.00       0  mysort
16:09:47     1000     15164      0.00      0.00      0.00       0  mysort
16:09:48     1000     15164      0.00      0.00      0.00       0  mysort
16:09:49     1000     15164      0.00      0.00      0.00       0  mysort
16:09:50     1000     15164      0.00      0.00      0.00       0  mysort
16:09:51     1000     15164      0.00      0.00      0.00       0  mysort
16:09:52     1000     15164      0.00      0.00      0.00       0  mysort
16:09:53     1000     15164      0.00      0.00      0.00       0  mysort
16:09:54     1000     15164      0.00      0.00      0.00       0  mysort
16:09:55     1000     15164      4.00      0.00      0.00       0  mysort
16:09:56     1000     15164      0.00      0.00      0.00       0  mysort
16:09:57     1000     15164      0.00      0.00      0.00       0  mysort
16:09:58     1000     15164      0.00      0.00      0.00       0  mysort
16:09:59     1000     15164      0.00      0.00      0.00       0  mysort
16:10:00     1000     15164      0.00      0.00      0.00       0  mysort
16:10:01     1000     15164      0.00      0.00      0.00       0  mysort
16:10:02     1000     15164      0.00      0.00      0.00       0  mysort
16:10:03     1000     15164      0.00      0.00      0.00       0  mysort
16:10:04     1000     15164      0.00      0.00      0.00       0  mysort
16:10:05     1000     15164      0.00      0.00      0.00       0  mysort
16:10:06     1000     15164      0.00      0.00      0.00       0  mysort
16:10:07     1000     15164      0.00      0.00      0.00       0  mysort
16:10:08     1000     15164      0.00      0.00      0.00       0  mysort
16:10:09     1000     15164      0.00      0.00      0.00       0  mysort
16:10:10     1000     15164      0.00      0.00      0.00       0  mysort
16:10:11     1000     15164      0.00      0.00      0.00       0  mysort
16:10:12     1000     15164      0.00      0.00      0.00       0  mysort
16:10:13     1000     15164      4.00      0.00      0.00       0  mysort
16:10:14     1000     15164      0.00      0.00      0.00       0  mysort
16:10:15     1000     15164      0.00      0.00      0.00       0  mysort
16:10:16     1000     15164      0.00      0.00      0.00       0  mysort
INPUT: 16GB.txt
 OUTPUT: sort.txt
 THREADS: 8
 EXEC_TIME: 2390.709450

Average:     1000     15164   4566.54  13072.26      0.00       0  mysort
Linux 5.15.0-60-generic (ubuntu) 	10/24/23 	_x86_64_	(48 CPU)

16:47:51      UID       PID   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
16:47:52     1000     15742      0.00      0.00      0.00       0  mysort
16:47:53     1000     15742      0.00      0.00      0.00       0  mysort
16:47:54     1000     15742      0.00      0.00      0.00       0  mysort
16:47:55     1000     15742      0.00      0.00      0.00       0  mysort
16:47:56     1000     15742   1956.00      0.00      0.00       0  mysort
16:47:57     1000     15742   6372.00      0.00      0.00       0  mysort
16:47:58     1000     15742 100864.00      0.00      0.00       0  mysort
16:47:59     1000     15742  90412.00      0.00      0.00       0  mysort
16:48:00     1000     15742  33224.00      0.00      0.00       0  mysort
16:48:01     1000     15742  86840.00      0.00      0.00       0  mysort
16:48:02     1000     15742  72104.00      0.00      0.00       0  mysort
16:48:03     1000     15742 101012.00      0.00      0.00       0  mysort
16:48:04     1000     15742 102660.00      0.00      0.00       0  mysort
16:48:05     1000     15742  79724.00      0.00      0.00       0  mysort
16:48:06     1000     15742  93988.00      0.00      0.00       0  mysort
16:48:07     1000     15742  93564.00      0.00      0.00       0  mysort
16:48:08     1000     15742   3112.00      0.00      0.00       0  mysort
16:48:09     1000     15742   2464.00      0.00      0.00       0  mysort
16:48:12     1000     15742  70613.26      0.00      0.00       0  mysort
16:48:13     1000     15742   8748.00      0.00      0.00       0  mysort
16:48:14     1000     15742      0.00      0.00      0.00       0  mysort
16:48:27     1000     15742  43193.09  23603.29      0.00       0  mysort
16:48:28     1000     15742  63268.00 167712.00      0.00       0  mysort
16:48:29     1000     15742  80008.00 398540.00      0.00       0  mysort
16:48:30     1000     15742  90144.00 123292.00      0.00       0  mysort
16:48:31     1000     15742 101144.00 233492.00      0.00       0  mysort
16:48:47     1000     15742  30800.75 117206.75      0.00       0  mysort
16:48:48     1000     15742      0.00 2024656.00      0.00       0  mysort
16:48:49     1000     15742      0.00 748176.00 1281608.00       0  mysort
16:48:50     1000     15742      0.00      0.00      0.00       0  mysort
16:48:51     1000     15742      0.00     20.00 5179680.00       0  mysort
16:48:52     1000     15742      0.00      0.00 1289800.00       0  mysort
16:48:53     1000     15742      0.00 558084.00      0.00       0  mysort
16:48:54     1000     15742    408.00 843992.00      0.00       0  mysort
16:48:55     1000     15742   1356.00 551044.00      0.00       0  mysort
16:48:56     1000     15742  50344.00      0.00      0.00       0  mysort
16:48:57     1000     15742  90808.00      4.00      0.00       0  mysort
16:49:02     1000     15742  85118.10      0.73 410580.62       0  mysort
16:49:03     1000     15742  83968.00  23520.00 321428.00       0  mysort
16:49:04     1000     15742  85964.00 398456.00      0.00       0  mysort
16:49:05     1000     15742  87464.00 423300.00      0.00       0  mysort
16:49:06     1000     15742  44628.00 131284.00      0.00       0  mysort
16:49:07     1000     15742  30336.00      0.00      0.00       0  mysort
16:49:08     1000     15742 104252.00      4.00      0.00       0  mysort
16:49:09     1000     15742 100980.00 132084.00      0.00       0  mysort
16:49:10     1000     15742 102512.00 561392.00      0.00       0  mysort
16:49:11     1000     15742  92000.00 956032.00      0.00       0  mysort
16:49:12     1000     15742  71224.00  24016.00      0.00       0  mysort
16:49:16     1000     15742  53132.66 245525.63      0.00       0  mysort
16:49:17     1000     15742  35812.00 278968.00      0.00       0  mysort
16:49:18     1000     15742   5624.00      4.00      0.00       0  mysort
16:49:19     1000     15742    212.00      4.00      0.00       0  mysort
16:49:20     1000     15742      0.00      0.00      0.00       0  mysort
16:49:21     1000     15742      0.00  97288.00      0.00       0  mysort
16:49:22     1000     15742      0.00 494200.00      0.00       0  mysort
16:49:23     1000     15742      0.00 543884.00      0.00       0  mysort
16:49:24     1000     15742      0.00 878004.00      0.00       0  mysort
16:49:25     1000     15742      0.00 859576.00      0.00       0  mysort
16:49:26     1000     15742      0.00  56732.00      0.00       0  mysort
16:49:27     1000     15742      0.00 124040.00      0.00       0  mysort
16:49:28     1000     15742      0.00 472824.00      0.00       0  mysort
16:49:29     1000     15742      0.00 379704.00      0.00       0  mysort
16:49:30     1000     15742      0.00      0.00      0.00       0  mysort
16:49:31     1000     15742      0.00      4.00      0.00       0  mysort
16:49:32     1000     15742      0.00      0.00      0.00       0  mysort
16:49:35     1000     15742      0.00      0.00      0.00       0  mysort
16:49:36     1000     15742      0.00      0.00      0.00       0  mysort
16:49:37     1000     15742      0.00      0.00      0.00       0  mysort
16:49:38     1000     15742      0.00      0.00      0.00       0  mysort
16:49:39     1000     15742      0.00      0.00      0.00       0  mysort
16:49:42     1000     15742      0.00      0.00      0.00       0  mysort
16:49:43     1000     15742      0.00      0.00      0.00       0  mysort
16:49:44     1000     15742      0.00      0.00      0.00       0  mysort
16:49:45     1000     15742      0.00      0.00      0.00       0  mysort
16:49:46     1000     15742      0.00      0.00      0.00       0  mysort
16:49:47     1000     15742      0.00      0.00      0.00       0  mysort
16:49:48     1000     15742      0.00      0.00      0.00       0  mysort
16:49:49     1000     15742      0.00      0.00      0.00       0  mysort
16:49:50     1000     15742      0.00      0.00      0.00       0  mysort
16:49:51     1000     15742      0.00      0.00      0.00       0  mysort
16:49:52     1000     15742      0.00      0.00      0.00       0  mysort
16:49:53     1000     15742      0.00      0.00      0.00       0  mysort
16:49:54     1000     15742      0.00      0.00      0.00       0  mysort
16:49:55     1000     15742      0.00      0.00      0.00       0  mysort
16:49:56     1000     15742      0.00      0.00      0.00       0  mysort
16:49:57     1000     15742      0.00      0.00      0.00       0  mysort
16:49:58     1000     15742      0.00      0.00      0.00       0  mysort
16:49:59     1000     15742      0.00      0.00      0.00       0  mysort
16:50:00     1000     15742      0.00      0.00      0.00       0  mysort
16:50:01     1000     15742      0.00      0.00      0.00       0  mysort
16:50:02     1000     15742      0.00      0.00      0.00       0  mysort
16:50:03     1000     15742      0.00      0.00      0.00       0  mysort
16:50:04     1000     15742      0.00      0.00      0.00       0  mysort
16:50:05     1000     15742      0.00      0.00      0.00       0  mysort
16:50:06     1000     15742      0.00      0.00      0.00       0  mysort
16:50:07     1000     15742      0.00      0.00      0.00       0  mysort
16:50:08     1000     15742      0.00      0.00      0.00       0  mysort
16:50:09     1000     15742      0.00      0.00      0.00       0  mysort
16:50:10     1000     15742      0.00      0.00      0.00       0  mysort
16:50:11     1000     15742      0.00      0.00      0.00       0  mysort
16:50:12     1000     15742      0.00      0.00      0.00       0  mysort
16:50:13     1000     15742      0.00      0.00      0.00       0  mysort
16:50:14     1000     15742      0.00      0.00      0.00       0  mysort
16:50:15     1000     15742      0.00      0.00      0.00       0  mysort
16:50:16     1000     15742      0.00      0.00      0.00       0  mysort
16:50:17     1000     15742      0.00      0.00      0.00       0  mysort
16:50:18     1000     15742      0.00      0.00      0.00       0  mysort
16:50:19     1000     15742      0.00      0.00      0.00       0  mysort
16:50:20     1000     15742      0.00      0.00      0.00       0  mysort
16:50:21     1000     15742      0.00      0.00      0.00       0  mysort
16:50:22     1000     15742      0.00      0.00      0.00       0  mysort
16:50:23     1000     15742      0.00      0.00      0.00       0  mysort
16:50:24     1000     15742      0.00      0.00      0.00       0  mysort
16:50:25     1000     15742      0.00      0.00      0.00       0  mysort
16:50:26     1000     15742      0.00      0.00      0.00       0  mysort
16:50:27     1000     15742      0.00      0.00      0.00       0  mysort
16:50:28     1000     15742      0.00      0.00      0.00       0  mysort
16:50:29     1000     15742      0.00      0.00      0.00       0  mysort
16:50:30     1000     15742      0.00      0.00      0.00       0  mysort
16:50:31     1000     15742      0.00      0.00      0.00       0  mysort
16:50:32     1000     15742      0.00      0.00      0.00       0  mysort
16:50:33     1000     15742      0.00      0.00      0.00       0  mysort
16:50:34     1000     15742      0.00      0.00      0.00       0  mysort
16:50:35     1000     15742      0.00      0.00      0.00       0  mysort
16:50:36     1000     15742      0.00      0.00      0.00       0  mysort
16:50:37     1000     15742      0.00      0.00      0.00       0  mysort
16:50:38     1000     15742      0.00      0.00      0.00       0  mysort
16:50:39     1000     15742      0.00      0.00      0.00       0  mysort
16:50:40     1000     15742      0.00      0.00      0.00       0  mysort
16:50:41     1000     15742      0.00      0.00      0.00       0  mysort
16:50:42     1000     15742      0.00      0.00      0.00       0  mysort
16:50:43     1000     15742      0.00      0.00      0.00       0  mysort
16:50:44     1000     15742      0.00      0.00      0.00       0  mysort
16:50:45     1000     15742      0.00      0.00      0.00       0  mysort
16:50:46     1000     15742      0.00      0.00      0.00       0  mysort
16:50:48     1000     15742      0.00      0.00      0.00       0  mysort
16:50:49     1000     15742      0.00      0.00      0.00       0  mysort
16:50:50     1000     15742      0.00      0.00      0.00       0  mysort
16:50:51     1000     15742      0.00      0.00      0.00       0  mysort
16:50:52     1000     15742      0.00      0.00      0.00       0  mysort
16:50:54     1000     15742      0.00      0.00      0.00       0  mysort
16:50:55     1000     15742      0.00      0.00      0.00       0  mysort
16:50:56     1000     15742      0.00      0.00      0.00       0  mysort
16:50:57     1000     15742      0.00      0.00      0.00       0  mysort
16:50:58     1000     15742      0.00      0.00      0.00       0  mysort
16:50:59     1000     15742      4.00      0.00      0.00       0  mysort
16:51:00     1000     15742      0.00      0.00      0.00       0  mysort
16:51:01     1000     15742      0.00      0.00      0.00       0  mysort
16:51:02     1000     15742      0.00      0.00      0.00       0  mysort
16:51:03     1000     15742      0.00      0.00      0.00       0  mysort
16:51:04     1000     15742      0.00      0.00      0.00       0  mysort
16:51:06     1000     15742      0.00      0.00      0.00       0  mysort
16:51:07     1000     15742      0.00      0.00      0.00       0  mysort
16:51:08     1000     15742      0.00      0.00      0.00       0  mysort
16:51:09     1000     15742      0.00      0.00      0.00       0  mysort
16:51:10     1000     15742      0.00      0.00      0.00       0  mysort
16:51:12     1000     15742      0.00      0.00      0.00       0  mysort
